Software Used:	Crystal Instruments EDM software Ver.3.1.5.6
1.39828125E+000	-5.05304476E-003
1.39832031E+000	-5.64784603E-003
1.39835938E+000	-5.06005948E-003
1.39839844E+000	-4.72518383E-003
1.39843750E+000	-3.72849405E-003
1.39847656E+000	-2.60313391E-003
1.39851563E+000	-3.22304200E-003
1.39855469E+000	-4.90628276E-003
1.39859375E+000	-5.04086073E-003
1.39863281E+000	-4.79293428E-003
1.39867188E+000	-5.32090850E-003
1.39871094E+000	-5.28158713E-003
1.39875000E+000	-5.32441586E-003
1.39878906E+000	-5.52342134E-003
1.39882813E+000	-5.79645438E-003
1.39886719E+000	-5.05359843E-003
1.39890625E+000	-5.18836128E-003
1.39894531E+000	-5.52452914E-003
1.39898438E+000	-5.19426866E-003
1.39902344E+000	-5.15476288E-003
1.39906250E+000	-5.36927534E-003
1.39910156E+000	-5.26091130E-003
1.39914063E+000	-5.25832688E-003
1.39917969E+000	-5.16546983E-003
1.39921875E+000	-5.26072690E-003
1.39925781E+000	-5.41801145E-003
1.39929688E+000	-5.09605790E-003
1.39933594E+000	-5.30115562E-003
1.39937500E+000	-5.56698861E-003
1.39941406E+000	-4.39381553E-003
1.39945313E+000	-2.85235257E-003
1.39949219E+000	-3.09326383E-003
1.39953125E+000	-3.79772158E-003
1.39957031E+000	-4.56900662E-003
1.39960938E+000	-5.49037708E-003
1.39964844E+000	-4.89908271E-003
1.39968750E+000	-4.88357618E-003
1.39972656E+000	-5.67498337E-003
1.39976563E+000	-5.11710299E-003
1.39980469E+000	-4.80474904E-003
1.39984375E+000	-5.77393221E-003
1.39988281E+000	-5.13131777E-003
1.39992188E+000	-4.71761497E-003
1.39996094E+000	-5.76304039E-003
1.40000000E+000	-5.56142721E-003
1.40003906E+000	-4.58744587E-003
1.40007813E+000	-5.47562772E-003
1.40011719E+000	-5.51130157E-003
1.40015625E+000	-4.69355192E-003
1.40019531E+000	-5.43977134E-003
1.40023438E+000	-5.61008975E-003
1.40027344E+000	-4.80295112E-003
1.40031250E+000	-5.25719533E-003
1.40035156E+000	-5.76266320E-003
1.40039063E+000	-4.96503757E-003
1.40042969E+000	-4.08161199E-003
1.40046875E+000	-3.04927211E-003
1.40050781E+000	-3.00756143E-003
1.40054688E+000	-4.31285053E-003
1.40058594E+000	-5.09602390E-003
1.40062500E+000	-4.94216988E-003
1.40066406E+000	-5.09821903E-003
1.40070313E+000	-5.34976367E-003
1.40074219E+000	-5.23652276E-003
1.40078125E+000	-5.15895570E-003
1.40082031E+000	-5.30786999E-003
1.40085938E+000	-5.27567230E-003
1.40089844E+000	-5.33403084E-003
1.40093750E+000	-5.06583834E-003
1.40097656E+000	-5.40556107E-003
1.40101563E+000	-5.81791159E-003
1.40105469E+000	-5.42806275E-003
1.40109375E+000	-5.36714308E-003
1.40113281E+000	-5.49831241E-003
1.40117188E+000	-5.26945246E-003
1.40121094E+000	-5.18109184E-003
1.40125000E+000	-5.56014664E-003
1.40128906E+000	-5.21328952E-003
1.40132813E+000	-5.09986561E-003
1.40136719E+000	-5.63149387E-003
1.40140625E+000	-5.45276003E-003
1.40144531E+000	-3.25325201E-003
1.40148438E+000	-2.80266674E-003
1.40152344E+000	-3.93031910E-003
1.40156250E+000	-4.04118188E-003
1.40160156E+000	-5.12236729E-003
1.40164063E+000	-5.43574663E-003
1.40167969E+000	-4.73727519E-003
1.40171875E+000	-5.25097549E-003
1.40175781E+000	-5.54423081E-003
1.40179688E+000	-4.90759360E-003
1.40183594E+000	-5.09949960E-003
1.40187500E+000	-5.77656692E-003
1.40191406E+000	-5.00510167E-003
1.40195313E+000	-4.91088675E-003
1.40199219E+000	-5.82998572E-003
1.40203125E+000	-5.28390473E-003
1.40207031E+000	-4.94893873E-003
1.40210938E+000	-5.85376797E-003
1.40214844E+000	-5.19920280E-003
1.40218750E+000	-4.71879775E-003
1.40222656E+000	-5.56161022E-003
1.40226563E+000	-5.19554410E-003
1.40230469E+000	-4.79252357E-003
1.40234375E+000	-5.43025834E-003
1.40238281E+000	-5.48514072E-003
1.40242188E+000	-4.42279829E-003
1.40246094E+000	-3.12336348E-003
1.40250000E+000	-2.95542297E-003
1.40253906E+000	-3.63358785E-003
1.40257813E+000	-4.71477304E-003
1.40261719E+000	-5.28811244E-003
1.40265625E+000	-4.81850095E-003
1.40269531E+000	-4.99595469E-003
1.40273438E+000	-5.45605319E-003
1.40277344E+000	-5.15932171E-003
1.40281250E+000	-5.00656525E-003
1.40285156E+000	-5.39037678E-003
1.40289063E+000	-5.38927922E-003
1.40292969E+000	-5.29140560E-003
1.40296875E+000	-5.25445119E-003
1.40300781E+000	-5.13151428E-003
1.40304688E+000	-5.19591011E-003
1.40308594E+000	-5.11248829E-003
1.40312500E+000	-5.06236264E-003
1.40316406E+000	-5.50215412E-003
1.40320313E+000	-4.90484945E-003
1.40324219E+000	-5.11230575E-003
1.40328125E+000	-5.99445030E-003
1.40332031E+000	-5.29451529E-003
1.40335938E+000	-5.09309676E-003
1.40339844E+000	-5.61759062E-003
1.40343750E+000	-4.45755711E-003
1.40347656E+000	-2.13053892E-003
1.40351563E+000	-3.29642626E-003
1.40355469E+000	-4.15113010E-003
1.40359375E+000	-4.14637337E-003
1.40363281E+000	-5.44562517E-003
1.40367188E+000	-5.31207770E-003
1.40371094E+000	-4.51097637E-003
1.40375000E+000	-5.43721020E-003
1.40378906E+000	-5.59088122E-003
1.40382813E+000	-4.63116867E-003
1.40386719E+000	-5.27731888E-003
1.40390625E+000	-5.54551138E-003
1.40394531E+000	-4.68714908E-003
1.40398438E+000	-5.05778892E-003
1.40402344E+000	-5.76705392E-003
1.40406250E+000	-4.86588292E-003
1.40410156E+000	-5.01955394E-003
1.40414063E+000	-5.68710826E-003
1.40417969E+000	-4.84063709E-003
1.40421875E+000	-4.94674314E-003
1.40425781E+000	-5.48440870E-003
1.40429688E+000	-5.20286150E-003
1.40433594E+000	-4.79764584E-003
1.40437500E+000	-5.24823135E-003
1.40441406E+000	-5.18383551E-003
1.40445313E+000	-3.61492787E-003
1.40449219E+000	-2.44775973E-003
1.40453125E+000	-3.31453746E-003
1.40457031E+000	-4.24790615E-003
1.40460938E+000	-4.67105024E-003
1.40464844E+000	-5.06437477E-003
1.40468750E+000	-5.14779612E-003
1.40472656E+000	-5.07498533E-003
1.40476563E+000	-5.20487409E-003
1.40480469E+000	-5.25500020E-003
1.40484375E+000	-5.00693126E-003
1.40488281E+000	-5.08321775E-003
1.40492188E+000	-5.43721020E-003
1.40496094E+000	-5.16773667E-003
1.40500000E+000	-4.84228367E-003
1.40503906E+000	-5.30110113E-003
1.40507813E+000	-5.17231040E-003
1.40511719E+000	-4.91253333E-003
1.40515625E+000	-5.22719277E-003
1.40519531E+000	-5.44397859E-003
1.40523438E+000	-4.79069399E-003
1.40527344E+000	-5.18164039E-003
1.40531250E+000	-5.52849798E-003
1.40535156E+000	-4.73105488E-003
1.40539063E+000	-4.95625613E-003
1.40542969E+000	-5.39257238E-003
1.40546875E+000	-2.89505231E-003
1.40550781E+000	-2.41702562E-003
1.40554688E+000	-4.39114962E-003
1.40558594E+000	-4.37194062E-003
1.40562500E+000	-4.60445927E-003
1.40566406E+000	-5.68674225E-003
1.40570313E+000	-4.97857528E-003
1.40574219E+000	-4.73068934E-003
1.40578125E+000	-5.65454457E-003
1.40582031E+000	-5.07388776E-003
1.40585938E+000	-4.63043712E-003
1.40589844E+000	-5.50764240E-003
1.40593750E+000	-5.41104935E-003
1.40597656E+000	-4.66958666E-003
1.40601563E+000	-5.50288614E-003
1.40605469E+000	-5.28811244E-003
1.40609375E+000	-4.92222933E-003
1.40613281E+000	-5.19755622E-003
1.40617188E+000	-5.19755622E-003
1.40621094E+000	-4.98168496E-003
1.40625000E+000	-5.22957137E-003
1.40628906E+000	-5.34043368E-003
1.40632813E+000	-5.04717836E-003
1.40636719E+000	-5.06620435E-003
1.40640625E+000	-5.46538318E-003
1.40644531E+000	-4.71440749E-003
1.40648438E+000	-2.84638978E-003
1.40652344E+000	-2.64478801E-003
1.40656250E+000	-4.09203954E-003
1.40660156E+000	-4.69629606E-003
1.40664063E+000	-4.78813285E-003
1.40667969E+000	-5.14816213E-003
1.40671875E+000	-5.30658942E-003
1.40675781E+000	-4.95735370E-003
1.40679688E+000	-5.13133127E-003
1.40683594E+000	-5.43410005E-003
1.40687500E+000	-4.83313669E-003
1.40691406E+000	-5.06675290E-003
1.40695313E+000	-5.66167943E-003
1.40699219E+000	-4.92954673E-003
1.40703125E+000	-5.02138352E-003
1.40707031E+000	-5.67466812E-003
1.40710938E+000	-4.93668159E-003
1.40714844E+000	-4.83167311E-003
1.40718750E+000	-5.76870050E-003
1.40722656E+000	-5.02595725E-003
1.40726563E+000	-4.77441214E-003
1.40730469E+000	-5.76010207E-003
1.40734375E+000	-5.17487153E-003
1.40738281E+000	-4.67525795E-003
1.40742188E+000	-5.66350901E-003
1.40746094E+000	-4.38438077E-003
1.40750000E+000	-1.95473200E-003
1.40753906E+000	-3.27685149E-003
1.40757813E+000	-4.57610330E-003
1.40761719E+000	-4.25668713E-003
1.40765625E+000	-5.09584090E-003
1.40769531E+000	-5.54038910E-003
1.40773438E+000	-4.58086003E-003
1.40777344E+000	-5.43428306E-003
1.40781250E+000	-5.92182251E-003
1.40785156E+000	-5.00382110E-003
1.40789063E+000	-5.27567230E-003
1.40792969E+000	-5.45440661E-003
1.40796875E+000	-5.17176138E-003
1.40800781E+000	-5.01205353E-003
1.40804688E+000	-5.27786789E-003
1.40808594E+000	-5.22774179E-003
1.40812500E+000	-5.00949239E-003
1.40816406E+000	-5.15255285E-003
1.40820313E+000	-5.26817190E-003
1.40824219E+000	-5.08321775E-003
1.40828125E+000	-5.28116059E-003
1.40832031E+000	-5.13334386E-003
1.40835938E+000	-5.22627821E-003
1.40839844E+000	-5.10334130E-003
1.40843750E+000	-5.23451064E-003
1.40847656E+000	-3.79549130E-003
1.40851563E+000	-2.33287248E-003
1.40855469E+000	-3.24721495E-003
1.40859375E+000	-4.57153004E-003
1.40863281E+000	-4.60610585E-003
1.40867188E+000	-4.85289423E-003
1.40871094E+000	-5.32598142E-003
1.40875000E+000	-5.08760847E-003
1.40878906E+000	-4.75739874E-003
1.40882813E+000	-5.41050034E-003
1.40886719E+000	-5.40208537E-003
1.40890625E+000	-4.79051098E-003
1.40894531E+000	-5.35195926E-003
1.40898438E+000	-5.48788486E-003
1.40902344E+000	-4.80825640E-003
1.40906250E+000	-5.10279275E-003
1.40910156E+000	-5.58429491E-003
1.40914063E+000	-4.84521082E-003
1.40917969E+000	-5.10608545E-003
1.40921875E+000	-5.77601790E-003
1.40925781E+000	-4.79727983E-003
1.40929688E+000	-4.82106255E-003
1.40933594E+000	-5.79376332E-003
1.40937500E+000	-5.03803138E-003
1.40941406E+000	-4.83770994E-003
1.40945313E+000	-5.28701488E-003
1.40949219E+000	-3.20806541E-003
1.40953125E+000	-1.98253919E-003
1.40957031E+000	-4.10685781E-003
1.40960938E+000	-4.77916887E-003
1.40964844E+000	-4.36535478E-003
1.40968750E+000	-5.30823600E-003
1.40972656E+000	-5.29030757E-003
1.40976563E+000	-4.71330993E-003
1.40980469E+000	-5.25335362E-003
1.40984375E+000	-5.55484137E-003
1.40988281E+000	-4.75611817E-003
1.40992188E+000	-5.19956881E-003
1.40996094E+000	-5.47965243E-003
1.41000000E+000	-5.02193253E-003
1.41003906E+000	-5.38177881E-003
1.41007813E+000	-5.62143233E-003
1.41011719E+000	-5.23030292E-003
1.41015625E+000	-5.17194439E-003
1.41019531E+000	-5.31738298E-003
1.41023438E+000	-5.17779868E-003
1.41027344E+000	-5.16700512E-003
1.41031250E+000	-5.12529444E-003
1.41035156E+000	-5.20395953E-003
1.41039063E+000	-5.22883935E-003
1.41042969E+000	-5.20505710E-003
1.41046875E+000	-4.58872644E-003
1.41050781E+000	-2.96383840E-003
1.41054688E+000	-2.65503279E-003
1.41058594E+000	-3.95666296E-003
1.41062500E+000	-4.98900283E-003
1.41066406E+000	-4.71239490E-003
1.41070313E+000	-4.82087955E-003
1.41074219E+000	-5.51697239E-003
1.41078125E+000	-5.03784837E-003
1.41082031E+000	-4.89936164E-003
1.41085938E+000	-5.57405036E-003
1.41089844E+000	-5.21164294E-003
1.41093750E+000	-4.76581417E-003
1.41097656E+000	-5.60021121E-003
1.41101563E+000	-5.42861177E-003
1.41105469E+000	-4.61067958E-003
1.41109375E+000	-5.33659197E-003
1.41113281E+000	-5.37482696E-003
1.41117188E+000	-4.50804923E-003
1.41121094E+000	-5.19828824E-003
1.41125000E+000	-5.53435180E-003
1.41128906E+000	-4.67964821E-003
1.41132813E+000	-5.04315365E-003
1.41136719E+000	-5.60222333E-003
1.41140625E+000	-4.82856296E-003
1.41144531E+000	-4.96430555E-003
1.41148438E+000	-4.61616786E-003
1.41152344E+000	-2.35116668E-003
1.41156250E+000	-2.79351952E-003
1.41160156E+000	-4.82362369E-003
1.41164063E+000	-4.64708498E-003
1.41167969E+000	-4.48499853E-003
1.41171875E+000	-5.36586251E-003
1.41175781E+000	-4.92241187E-003
1.41179688E+000	-4.77441214E-003
1.41183594E+000	-5.30366274E-003
1.41187500E+000	-5.21182595E-003
1.41191406E+000	-4.96503757E-003
1.41195313E+000	-5.06272819E-003
1.41199219E+000	-5.32982312E-003
1.41203125E+000	-4.99705225E-003
1.41207031E+000	-5.10078017E-003
1.41210938E+000	-5.18895825E-003
1.41214844E+000	-4.94345045E-003
1.41218750E+000	-5.16627356E-003
1.41222656E+000	-5.11980616E-003
1.41226563E+000	-5.21274051E-003
1.41230469E+000	-5.50233712E-003
1.41234375E+000	-5.22920536E-003
1.41238281E+000	-5.53673040E-003
1.41242188E+000	-5.17084682E-003
1.41246094E+000	-4.77843685E-003
1.41250000E+000	-3.66157782E-003
1.41253906E+000	-2.48361635E-003
1.41257813E+000	-3.08092101E-003
1.41261719E+000	-4.56860289E-003
1.41265625E+000	-4.99064941E-003
1.41269531E+000	-4.61854599E-003
1.41273438E+000	-4.98461211E-003
1.41277344E+000	-5.45897987E-003
1.41281250E+000	-4.73892177E-003
1.41285156E+000	-4.87832306E-003
1.41289063E+000	-5.46830986E-003
1.41292969E+000	-4.96174442E-003
1.41296875E+000	-4.79234057E-003
1.41300781E+000	-5.72936796E-003
1.41304688E+000	-5.01991995E-003
1.41308594E+000	-4.68605151E-003
1.41312500E+000	-5.68619370E-003
1.41316406E+000	-5.10809803E-003
1.41320313E+000	-4.67287982E-003
1.41324219E+000	-5.55026811E-003
1.41328125E+000	-5.22115594E-003
1.41332031E+000	-4.60244715E-003
1.41335938E+000	-5.40830521E-003
1.41339844E+000	-5.35104424E-003
1.41343750E+000	-4.65348782E-003
1.41347656E+000	-4.77752229E-003
1.41351563E+000	-3.38753127E-003
1.41355469E+000	-1.96881848E-003
1.41359375E+000	-3.73676699E-003
1.41363281E+000	-4.77733929E-003
1.41367188E+000	-4.51865979E-003
1.41371094E+000	-4.85710194E-003
1.41375000E+000	-5.43300249E-003
1.41378906E+000	-5.03107952E-003
1.41382813E+000	-4.73068934E-003
1.41386719E+000	-5.26835490E-003
1.41390625E+000	-5.09291375E-003
1.41394531E+000	-4.93082730E-003
1.41398438E+000	-5.25024347E-003
1.41402344E+000	-5.17871324E-003
1.41406250E+000	-4.88655549E-003
1.41410156E+000	-5.11541544E-003
1.41414063E+000	-5.22390008E-003
1.41417969E+000	-5.11541544E-003
1.41421875E+000	-4.98186797E-003
1.41425781E+000	-5.01754181E-003
1.41429688E+000	-5.27622132E-003
1.41433594E+000	-5.04608080E-003
1.41437500E+000	-4.97930683E-003
1.41441406E+000	-5.27841644E-003
1.41445313E+000	-5.19261695E-003
1.41449219E+000	-4.11015097E-003
1.41453125E+000	-2.97518075E-003
1.41457031E+000	-3.43655958E-003
1.41460938E+000	-4.14216565E-003
1.41464844E+000	-4.89789806E-003
1.41468750E+000	-5.05284965E-003
1.41472656E+000	-4.72739618E-003
1.41476563E+000	-5.11596445E-003
1.41480469E+000	-5.49867842E-003
1.41484375E+000	-4.75593517E-003
1.41488281E+000	-4.97272098E-003
1.41492188E+000	-5.41507406E-003
1.41496094E+000	-4.98589268E-003
1.41500000E+000	-4.87137120E-003
1.41503906E+000	-5.65802073E-003
1.41507813E+000	-4.99284454E-003
1.41511719E+000	-4.71148035E-003
1.41515625E+000	-5.57569694E-003
1.41519531E+000	-5.22518065E-003
1.41523438E+000	-4.48481552E-003
1.41527344E+000	-5.55410981E-003
1.41531250E+000	-5.31335827E-003
1.41535156E+000	-4.50621964E-003
1.41539063E+000	-5.47416415E-003
1.41542969E+000	-5.40135335E-003
1.41546875E+000	-4.57884744E-003
1.41550781E+000	-3.88732809E-003
1.41554688E+000	-2.82754679E-003
1.41558594E+000	-2.59630848E-003
1.41562500E+000	-4.34742635E-003
1.41566406E+000	-5.16517553E-003
1.41570313E+000	-4.48316894E-003
1.41574219E+000	-4.93979175E-003
1.41578125E+000	-5.43684419E-003
1.41582031E+000	-4.81575727E-003
1.41585938E+000	-5.02193253E-003
1.41589844E+000	-5.28884446E-003
1.41593750E+000	-5.01699280E-003
1.41597656E+000	-4.99668624E-003
1.41601563E+000	-5.28152660E-003
1.41605469E+000	-5.23981592E-003
1.41609375E+000	-4.96320799E-003
1.41613281E+000	-5.21347206E-003
1.41617188E+000	-5.17285941E-003
1.41621094E+000	-5.27292816E-003
1.41625000E+000	-5.01900539E-003
1.41628906E+000	-5.05595934E-003
1.41632813E+000	-5.38726710E-003
1.41636719E+000	-4.93192486E-003
1.41640625E+000	-5.04992250E-003
1.41644531E+000	-5.43611217E-003
1.41648438E+000	-4.84246667E-003
1.41652344E+000	-3.12098535E-003
1.41656250E+000	-2.68229097E-003
1.41660156E+000	-3.51430988E-003
1.41664063E+000	-4.26528556E-003
1.41667969E+000	-4.94473102E-003
1.41671875E+000	-5.11761103E-003
1.41675781E+000	-4.51902580E-003
1.41679688E+000	-5.68857184E-003
1.41683594E+000	-5.72662381E-003
1.41687500E+000	-4.78008343E-003
1.41691406E+000	-5.34500740E-003
1.41695313E+000	-5.49154356E-003
1.41699219E+000	-4.69995476E-003
1.41703125E+000	-5.00985840E-003
1.41707031E+000	-5.60826063E-003
1.41710938E+000	-4.83825896E-003
1.41714844E+000	-4.99796681E-003
1.41718750E+000	-5.54148667E-003
1.41722656E+000	-4.91783861E-003
1.41726563E+000	-4.86423681E-003
1.41730469E+000	-5.69863385E-003
1.41734375E+000	-4.92369244E-003
1.41738281E+000	-4.73050633E-003
1.41742188E+000	-5.60789462E-003
1.41746094E+000	-5.23835234E-003
1.41750000E+000	-4.24882071E-003
1.41753906E+000	-3.04250326E-003
1.41757813E+000	-2.82663200E-003
1.41761719E+000	-3.50132096E-003
1.41765625E+000	-4.67306236E-003
1.41769531E+000	-5.05815493E-003
1.41773438E+000	-4.56823688E-003
1.41777344E+000	-5.11889160E-003
1.41781250E+000	-5.42037934E-003
1.41785156E+000	-4.90302034E-003
1.41789063E+000	-5.08065661E-003
1.41792969E+000	-5.37135080E-003
1.41796875E+000	-5.02211507E-003
1.41800781E+000	-5.15310140E-003
1.41804688E+000	-5.28902700E-003
1.41808594E+000	-5.16499253E-003
1.41812500E+000	-5.05175162E-003
1.41816406E+000	-5.18511655E-003
1.41820313E+000	-5.23762079E-003
1.41824219E+000	-5.12309931E-003
1.41828125E+000	-5.14212484E-003
1.41832031E+000	-5.28518530E-003
1.41835938E+000	-5.22426562E-003
1.41839844E+000	-5.15163783E-003
1.41843750E+000	-5.06327720E-003
1.41847656E+000	-5.43995388E-003
1.41851563E+000	-3.94495483E-003
1.41855469E+000	-2.20097159E-003
1.41859375E+000	-3.42887617E-003
1.41863281E+000	-4.22266033E-003
1.41867188E+000	-4.52908734E-003
1.41871094E+000	-5.37775410E-003
1.41875000E+000	-4.98442911E-003
1.41878906E+000	-4.77916887E-003
1.41882813E+000	-5.48257958E-003
1.41886719E+000	-5.18456753E-003
1.41890625E+000	-4.69922321E-003
1.41894531E+000	-5.45257702E-003
1.41898438E+000	-5.51459426E-003
1.41902344E+000	-4.54299105E-003
1.41906250E+000	-5.65271545E-003
1.41910156E+000	-5.88999083E-003
1.41914063E+000	-4.83972253E-003
1.41917969E+000	-5.18182339E-003
1.41921875E+000	-5.82303386E-003
1.41925781E+000	-4.83002653E-003
1.41929688E+000	-4.92058275E-003
1.41933594E+000	-5.75132063E-003
1.41937500E+000	-4.87996964E-003
1.41941406E+000	-4.93466901E-003
1.41945313E+000	-5.75132063E-003
1.41949219E+000	-5.05028851E-003
1.41953125E+000	-3.34435701E-003
1.41957031E+000	-2.98194960E-003
1.41960938E+000	-3.41222831E-003
1.41964844E+000	-4.06185444E-003
1.41968750E+000	-5.04772691E-003
1.41972656E+000	-5.15017426E-003
1.41976563E+000	-4.62915655E-003
1.41980469E+000	-5.37189981E-003
1.41984375E+000	-5.23121748E-003
1.41988281E+000	-4.92954673E-003
1.41992188E+000	-5.27988002E-003
1.41996094E+000	-5.27512375E-003
1.42000000E+000	-5.25481720E-003
1.42003906E+000	-5.11175673E-003
1.42007813E+000	-5.21420408E-003
1.42011719E+000	-5.31427329E-003
1.42015625E+000	-5.22243651E-003
1.42019531E+000	-5.16755413E-003
1.42023438E+000	-5.48221357E-003
1.42027344E+000	-5.29268617E-003
1.42031250E+000	-5.01370011E-003
1.42035156E+000	-5.33421384E-003
1.42039063E+000	-5.32598142E-003
1.42042969E+000	-4.77276556E-003
1.42046875E+000	-5.30201616E-003
1.42050781E+000	-5.28280716E-003
1.42054688E+000	-2.72345287E-003
1.42058594E+000	-2.61606625E-003
1.42062500E+000	-4.14545881E-003
1.42066406E+000	-4.11088252E-003
1.42070313E+000	-4.65934211E-003
1.42074219E+000	-5.27439173E-003
1.42078125E+000	-4.77477815E-003
1.42082031E+000	-4.80221957E-003
1.42085938E+000	-5.70814684E-003
1.42089844E+000	-4.92607104E-003
1.42093750E+000	-4.98918584E-003
1.42097656E+000	-5.63771417E-003
1.42101563E+000	-5.13334386E-003
1.42105469E+000	-4.60519129E-003
1.42109375E+000	-5.61960274E-003
1.42113281E+000	-5.16663911E-003
1.42117188E+000	-4.66702553E-003
1.42121094E+000	-5.54679194E-003
1.42125000E+000	-5.42165991E-003
1.42128906E+000	-4.57518874E-003
1.42132813E+000	-5.67064341E-003
1.42136719E+000	-5.84224286E-003
1.42140625E+000	-4.97436756E-003
1.42144531E+000	-5.42623363E-003
1.42148438E+000	-5.59179578E-003
1.42152344E+000	-4.42462787E-003
1.42156250E+000	-2.75327242E-003
1.42160156E+000	-3.12281470E-003
1.42164063E+000	-3.93105112E-003
1.42167969E+000	-4.56293160E-003
1.42171875E+000	-4.99083241E-003
1.42175781E+000	-5.21731423E-003
1.42179688E+000	-4.95369500E-003
1.42183594E+000	-5.20048337E-003
1.42187500E+000	-5.16828569E-003
1.42191406E+000	-5.09547489E-003
1.42195313E+000	-5.14797913E-003
1.42199219E+000	-5.27183060E-003
1.42203125E+000	-5.29689388E-003
1.42207031E+000	-5.00345509E-003
1.42210938E+000	-5.04040951E-003
1.42214844E+000	-5.44452760E-003
1.42218750E+000	-4.99741826E-003
1.42222656E+000	-4.99613769E-003
1.42226563E+000	-5.34427539E-003
1.42230469E+000	-5.03071351E-003
1.42234375E+000	-4.92808316E-003
1.42238281E+000	-5.50873997E-003
1.42242188E+000	-5.14614955E-003
1.42246094E+000	-4.55488218E-003
1.42250000E+000	-5.64082386E-003
1.42253906E+000	-3.94568639E-003
1.42257813E+000	-2.01674923E-003
1.42261719E+000	-3.39612947E-003
1.42265625E+000	-4.44273883E-003
1.42269531E+000	-3.96452937E-003
1.42273438E+000	-5.08760847E-003
1.42277344E+000	-5.31756599E-003
1.42281250E+000	-4.54390561E-003
1.42285156E+000	-5.09327976E-003
1.42289063E+000	-5.59764961E-003
1.42292969E+000	-4.72977431E-003
1.42296875E+000	-5.00382110E-003
1.42300781E+000	-5.64521458E-003
1.42304688E+000	-4.81063453E-003
1.42308594E+000	-4.92021674E-003
1.42312500E+000	-5.70229255E-003
1.42316406E+000	-5.00363810E-003
1.42320313E+000	-4.76398459E-003
1.42324219E+000	-5.55539038E-003
1.42328125E+000	-4.97491611E-003
1.42332031E+000	-4.89021419E-003
1.42335938E+000	-5.27878245E-003
1.42339844E+000	-5.29305171E-003
1.42343750E+000	-4.78282757E-003
1.42347656E+000	-5.22152195E-003
1.42351563E+000	-5.20597165E-003
1.42355469E+000	-3.35222343E-003
1.42359375E+000	-2.82644923E-003
1.42363281E+000	-3.82659142E-003
1.42367188E+000	-4.47146082E-003
1.42371094E+000	-4.77898587E-003
1.42375000E+000	-4.96137841E-003
1.42378906E+000	-5.10901259E-003
1.42382813E+000	-4.88490891E-003
1.42386719E+000	-5.08394977E-003
1.42390625E+000	-5.22463163E-003
1.42394531E+000	-5.13389288E-003
1.42398438E+000	-4.93009575E-003
1.42402344E+000	-5.32342028E-003
1.42406250E+000	-5.19462908E-003
1.42410156E+000	-4.73434804E-003
1.42414063E+000	-5.34592196E-003
1.42417969E+000	-5.18859224E-003
1.42421875E+000	-4.81776940E-003
1.42425781E+000	-5.15035726E-003
1.42429688E+000	-5.46849286E-003
1.42433594E+000	-4.68056323E-003
1.42437500E+000	-5.11559844E-003
1.42441406E+000	-5.47800586E-003
1.42445313E+000	-4.81520826E-003
1.42449219E+000	-4.90814261E-003
1.42453125E+000	-5.32415183E-003
1.42457031E+000	-2.74321064E-003
1.42460938E+000	-2.13749078E-003
1.42464844E+000	-4.39407630E-003
1.42468750E+000	-4.44420241E-003
1.42472656E+000	-4.21040319E-003
1.42476563E+000	-5.41324448E-003
1.42480469E+000	-5.07590035E-003
1.42484375E+000	-4.50475607E-003
1.42488281E+000	-5.42275747E-003
1.42492188E+000	-5.32140769E-003
1.42496094E+000	-4.46066726E-003
1.42500000E+000	-5.35214227E-003
1.42503906E+000	-5.40226791E-003
1.42507813E+000	-4.63574240E-003
1.42511719E+000	-5.26872091E-003
1.42515625E+000	-5.38177881E-003
1.42519531E+000	-4.82636783E-003
1.42523438E+000	-5.06346021E-003
1.42527344E+000	-5.41159837E-003
1.42531250E+000	-4.84045409E-003
1.42535156E+000	-5.14560100E-003
1.42539063E+000	-5.16938325E-003
1.42542969E+000	-5.02266409E-003
1.42546875E+000	-4.98936884E-003
1.42550781E+000	-5.11925714E-003
1.42554688E+000	-4.38602688E-003
1.42558594E+000	-2.57161143E-003
1.42562500E+000	-2.65393499E-003
1.42566406E+000	-4.16539935E-003
1.42570313E+000	-4.72684717E-003
1.42574219E+000	-4.57537174E-003
1.42578125E+000	-5.01168752E-003
1.42582031E+000	-5.33951912E-003
1.42585938E+000	-5.36933867E-003
1.42589844E+000	-5.27988002E-003
1.42593750E+000	-5.79120219E-003
1.42597656E+000	-4.89698304E-003
1.42601563E+000	-4.97802626E-003
1.42605469E+000	-5.68966940E-003
1.42609375E+000	-4.90045920E-003
1.42613281E+000	-4.96723270E-003
1.42617188E+000	-5.54057211E-003
1.42621094E+000	-5.15657756E-003
1.42625000E+000	-4.73947031E-003
1.42628906E+000	-5.79559291E-003
1.42632813E+000	-5.35086170E-003
1.42636719E+000	-4.63190069E-003
1.42640625E+000	-5.47233457E-003
1.42644531E+000	-5.46867587E-003
1.42648438E+000	-4.64141369E-003
1.42652344E+000	-5.20871580E-003
1.42656250E+000	-4.33132751E-003
1.42660156E+000	-1.94704835E-003
1.42664063E+000	-3.30136577E-003
1.42667969E+000	-4.98333154E-003
1.42671875E+000	-4.43962915E-003
1.42675781E+000	-4.80569527E-003
1.42679688E+000	-5.66387456E-003
1.42683594E+000	-4.98314854E-003
1.42687500E+000	-4.98186797E-003
1.42691406E+000	-5.62564004E-003
1.42695313E+000	-5.11651300E-003
